date,pm25,pm10,o3,no2,so2,co,AQI,Classification
2022-10-23,41.0,63.0,28.0,22.0,1.0,6.0,114.5427135678392,Unhealthy for Sensitive Groups
2022-10-24,99.0,107.0,36.0,30.0,2.0,8.0,173.4604847207587,Unhealthy
2022-10-25,174.0,106.0,27.0,28.0,1.0,6.0,224.2882882882883,Very Unhealthy
2022-10-26,167.0,20.0,15.0,10.0,1.0,1.0,217.35135135135133,Very Unhealthy
2022-10-27,29.0,54.0,10.0,19.0,1.0,4.0,86.54077253218884,Moderate
2022-10-28,69.0,65.0,19.0,17.0,1.0,6.0,157.9704952581665,Unhealthy
2022-10-29,108.0,77.0,21.0,17.0,1.0,5.0,178.10748155953635,Unhealthy
2022-11-01,42.0,61.0,21.0,20.0,1.0,4.0,117.00502512562814,Unhealthy for Sensitive Groups
2022-11-02,104.0,46.0,22.0,11.0,1.0,4.0,176.04214963119074,Unhealthy
2022-11-05,104.0,99.0,10.0,31.0,1.0,7.0,176.04214963119074,Unhealthy
2022-11-08,120.0,89.0,14.0,32.0,1.0,7.0,184.3034773445732,Unhealthy
2022-11-16,71.0,80.0,11.0,28.0,1.0,7.0,159.00316122233932,Unhealthy
2022-11-17,145.0,95.0,9.0,30.0,1.0,10.0,197.2118018967334,Unhealthy
2022-11-18,174.0,101.0,21.0,21.0,1.0,8.0,224.2882882882883,Very Unhealthy
2022-11-20,219.0,52.0,21.0,14.0,1.0,4.0,268.8828828828829,Very Unhealthy
2022-11-26,25.0,38.0,17.0,14.0,2.0,6.0,78.12875536480686,Moderate
2022-11-27,68.0,78.0,22.0,11.0,2.0,4.0,157.4541622760801,Unhealthy
2022-11-28,95.0,47.0,20.0,1.0,2.0,2.0,171.39515279241306,Unhealthy
2022-11-29,40.0,29.0,21.0,3.0,1.0,2.0,112.08040201005024,Unhealthy for Sensitive Groups
2022-12-01,41.0,61.0,5.0,24.0,3.0,5.0,114.5427135678392,Unhealthy for Sensitive Groups
2022-12-04,48.0,43.0,21.0,19.0,1.0,3.0,131.7788944723618,Unhealthy for Sensitive Groups
2022-12-05,76.0,55.0,19.0,26.0,1.0,5.0,161.58482613277133,Unhealthy
