date,pm25,pm10,o3,no2,so2,co,AQI,Classification
2022-10-09,87.0,42.0,34.0,12.0,3.0,6.0,167.2644889357218,Unhealthy
2022-10-10,62.0,34.0,36.0,14.0,3.0,5.0,154.35616438356163,Unhealthy
2022-10-11,69.0,24.0,38.0,12.0,3.0,5.0,157.9704952581665,Unhealthy
2022-10-12,55.0,26.0,43.0,10.0,3.0,5.0,149.01507537688445,Unhealthy for Sensitive Groups
2022-10-13,52.0,33.0,40.0,13.0,2.0,5.0,141.6281407035176,Unhealthy for Sensitive Groups
2022-10-14,64.0,33.0,45.0,13.0,3.0,5.0,155.38883034773446,Unhealthy
2022-10-15,74.0,34.0,43.0,11.0,3.0,5.0,160.55216016859853,Unhealthy
2022-10-16,90.0,48.0,49.0,7.0,3.0,5.0,168.81348788198102,Unhealthy
2022-10-17,81.0,31.0,32.0,8.0,2.0,4.0,164.16649104320337,Unhealthy
2022-10-18,45.0,26.0,40.0,10.0,2.0,4.0,124.39195979899498,Unhealthy for Sensitive Groups
2022-10-19,51.0,26.0,38.0,14.0,2.0,4.0,139.16582914572865,Unhealthy for Sensitive Groups
2022-10-20,53.0,36.0,39.0,20.0,2.0,5.0,144.09045226130655,Unhealthy for Sensitive Groups
2022-10-21,69.0,38.0,36.0,14.0,3.0,6.0,157.9704952581665,Unhealthy
2022-10-22,89.0,38.0,50.0,7.0,2.0,4.0,168.29715489989462,Unhealthy
2022-10-23,79.0,29.0,43.0,8.0,3.0,4.0,163.13382507903054,Unhealthy
2022-10-24,53.0,25.0,35.0,8.0,2.0,4.0,144.09045226130655,Unhealthy for Sensitive Groups
2022-10-25,46.0,28.0,27.0,14.0,3.0,4.0,126.85427135678393,Unhealthy for Sensitive Groups
2022-10-26,44.0,18.0,30.0,13.0,2.0,4.0,121.92964824120602,Unhealthy for Sensitive Groups
2022-10-27,43.0,32.0,38.0,8.0,2.0,4.0,119.46733668341707,Unhealthy for Sensitive Groups
2022-10-28,57.0,29.0,37.0,9.0,3.0,4.0,151.77449947312962,Unhealthy
2022-10-29,62.0,32.0,37.0,10.0,2.0,4.0,154.35616438356163,Unhealthy
2022-10-30,71.0,29.0,32.0,10.0,2.0,4.0,159.00316122233932,Unhealthy
2022-10-31,52.0,35.0,40.0,10.0,3.0,5.0,141.6281407035176,Unhealthy for Sensitive Groups
2022-11-01,79.0,48.0,43.0,13.0,2.0,6.0,163.13382507903054,Unhealthy
2022-11-02,98.0,34.0,41.0,16.0,3.0,5.0,172.94415173867228,Unhealthy
2022-11-03,70.0,34.0,32.0,9.0,3.0,5.0,158.4868282402529,Unhealthy
2022-11-04,64.0,37.0,38.0,12.0,3.0,5.0,155.38883034773446,Unhealthy
2022-11-05,79.0,25.0,34.0,15.0,3.0,4.0,163.13382507903054,Unhealthy
2022-11-06,58.0,32.0,43.0,16.0,3.0,4.0,152.29083245521602,Unhealthy
2022-11-07,66.0,28.0,36.0,17.0,3.0,4.0,156.42149631190728,Unhealthy
2022-11-08,66.0,40.0,38.0,15.0,2.0,4.0,156.42149631190728,Unhealthy
2022-11-09,81.0,48.0,34.0,14.0,3.0,5.0,164.16649104320337,Unhealthy
2022-11-10,116.0,33.0,16.0,16.0,2.0,4.0,182.2381454162276,Unhealthy
2022-11-11,87.0,29.0,31.0,13.0,3.0,5.0,167.2644889357218,Unhealthy
2022-11-12,72.0,29.0,22.0,9.0,3.0,6.0,159.5194942044257,Unhealthy
2022-11-13,64.0,40.0,17.0,18.0,3.0,7.0,155.38883034773446,Unhealthy
2022-11-14,88.0,66.0,24.0,28.0,4.0,9.0,167.78082191780825,Unhealthy
2022-11-15,154.0,74.0,42.0,29.0,4.0,9.0,204.46846846846847,Very Unhealthy
2022-11-16,159.0,14.0,31.0,13.0,3.0,5.0,209.42342342342343,Very Unhealthy
2022-11-17,52.0,26.0,28.0,15.0,3.0,5.0,141.6281407035176,Unhealthy for Sensitive Groups
2022-11-18,59.0,41.0,23.0,21.0,3.0,6.0,152.80716543730242,Unhealthy
2022-11-19,85.0,51.0,24.0,17.0,3.0,8.0,166.231822971549,Unhealthy
2022-11-20,130.0,49.0,27.0,24.0,3.0,8.0,189.4668071654373,Unhealthy
2022-11-21,122.0,41.0,27.0,18.0,3.0,7.0,185.33614330874605,Unhealthy
2022-11-22,109.0,20.0,29.0,15.0,3.0,6.0,178.62381454162275,Unhealthy
2022-11-23,61.0,35.0,31.0,21.0,3.0,6.0,153.83983140147524,Unhealthy
2022-11-24,76.0,38.0,27.0,28.0,4.0,5.0,161.58482613277133,Unhealthy
2022-11-25,75.0,53.0,36.0,27.0,4.0,9.0,161.06849315068493,Unhealthy
